,number,title,Autores,type_bill,year,period,state_bill,authors_positions,authors_count
488,PL052-23,PL 052-23 Impuesto Predial,"['ESTEBAN QUINTERO CARDONA', 'ANDRÉS GUERRA HOYOS', 'PAOLA ANDREA HOLGUIN MORENO', 'YENNY ROZO ZAMBRANO', 'LAURA FORTICH SÁNCHEZ', 'ENRIQUE CABRALES BAQUERO', 'MIGUEL ANGEL BARRETO CASTILLO', 'ISABEL CRISTINA ZULETA', 'EFRAIN CEPEDA SARABIA', 'MARCOS DANIEL PINEDA', 'SAMY MERHEG MARUN', 'FABIAN DÍAZ PLATA', 'SANDRA JAIMES CRUZ', 'JOSÉ DAVID NAME', 'MIGUEL URIBE TURBAY', 'ALEJANDRO CARLOS CHACÓN', 'JUAN FELIPE LEMOS URIBE', 'JAIME DURÁN BARRERA', 'JOSÉ VICENTE CARREÑO', 'JOSUE ALIRIO BARRERA', 'FABIO AMIN SALEME', 'JUAN DIEGO ECHAVARRÍA', 'LIDIO GARCÍA TURBAY', 'JUAN PABLO GALLO', 'MAURICIO GIRALDO', 'GUSTAVO MORENO HURTADO', 'PAULINO RIASCOS RIASCOS', 'JAIRO CASTELLANOS', 'CLAUDIA PÉREZ GIRALDO', 'PEDRO H. FLOREZ PORRAS', 'BERENICE BEDOYA PEREZ', 'GUIDO ECHVERRI PIEDRAHITA', 'CARLOS BENAVIDES MORA', 'JONATHAN PULIDO HERNANDEZ', 'GERMÁN BLANCO ALVAREZ', 'ROBERT DAZA', 'HONORIO HENRIQUEZ PINEDO', 'SOLEDAD TAMAYO TAMAYO', 'PALOMA VALENCIA LASERNA', 'JOHN JAIRO ROLDAN AVENDAÑO', 'JOHN MOISES BESAILE FAYAD', 'ALEJANDRO VEGA PÉREZ.\n\r\n LUIS MIGUEL LÓPEZ', 'ANA PAOLA GARCÍA SOTO', 'INGRID MARLEN SOGAMOSO', 'OLMES ECHEVERRÍA DE LA ROSA', 'VLADIMIR OLAYA MANCIPE', 'YENICA ACOSTA INFANTE', 'JUAN ESPINAL RAMIREZ', 'YULIETH SANCHEZ CARREÑO', 'ANDRES FORERO MOLINA', 'CARLOS EDWARD OSORIO AGUILAR', 'JUAN FELIPE CORZO', 'JOSE JAIME USCATEGUI', 'ANDRES DAVID CALLE AGUAS', 'MIGUEL POLO POLO', 'OSCAR DARÍO PÉREZ PINEDA y otras firmas ilegibles.']",Proyecto de ley,2023-2024,2022 - 2026,pendiente,-0.12280701754385964,57.0
489,PL051-23,PL 051-23 Nuevo Código Procesal del Trabajo,"['Presidente de la Corte Suprema de Justicia', 'Dr. FERNANDO CASTILLO CADENA', 'Presidente de la sala laboral', 'Dr. GERARDO BOTERO ZULUAGA']",Proyecto de ley,2023-2024,2022 - 2026,pendiente,1.0,1.0
490,PL050-23,PL 050-23 Producción Pecuaria,['ANDREA PADILLA VILLARRAGA'],Proyecto de ley,2023-2024,2022 - 2026,archivado,1.0,1.0
491,PL049-23,PL 049-23 Seguridad y Vigilancia Privada,['ANDREA PADILLA VILLARRAGA'],Proyecto de ley,2023-2024,2022 - 2026,pendiente,1.0,1.0
492,PL046-23,PL 046-23 FEM,"['DIELA LILIANA BENAVIDES', 'ANA CAROLINA ESPITIA PERÉZ', 'EFRAÍN JOSE CEPEDA SARABIA', 'JOSE ALFREDO GNECCO', 'JUAN CARLOS GARCÉS ROJAS', 'MIGUEL ÁNGEL BARRETO CASTILLO', 'MARCO DANIEL PINEDA GARCÍA', 'KARINA ESPINOSA OLIVER', 'NICOLAS ALBEIRO ECHEVERRY', 'NADIA BLEL SCAFF', 'SOLEDAD  TAMAYO TAMAYO.\r\n JULIÁN PEINÁDO RAMIREZ', 'JULIANA  ARAY FRANCO', 'NICOLÁS BÁRGUIL CUBILLOS', 'SARAY ROBAYO BECHARA', 'FERNANDO NIÑO MENDOZA', 'JULIO ROBERTO SALAZAR PERDOMO', 'ANGELA MARIA VERGARA  GONZALEZ', 'MILENE JARAVA DIAZ', 'YENICA SUGEIN ACOSTA INFANTE', 'MODESTO ENRIQUE AGUILERA VIDES']",Proyecto de ley,2023-2024,2022 - 2026,pendiente,-0.047619047619047616,21.0
493,PL045-23,PL 045-23 Bozal Salvavidas,['JONATHAN PULIDO HERNÁNDEZ.'],Proyecto de ley,2023-2024,2022 - 2026,archivado,1.0,1.0
494,PL044-23,PL 044-23 Motos,['JONATHAN PULIDO HERNANDEZ'],Proyecto de ley,2023-2024,2022 - 2026,pendiente,1.0,1.0
495,PL043-23,PL 043-23 Justicia Eficaz,['DAVID LUNA SÁNCHEZ'],Proyecto de ley,2023-2024,2022 - 2026,archivado,-1.0,1.0
496,PL042-23,PL 042-23 Hurto,['JONATHAN PULIDO HERNÁNDEZ'],Proyecto de ley,2023-2024,2022 - 2026,archivado,1.0,1.0
497,PL041-23,PL 041-23 Trabajo en Sistema Penal,['GUIDO ECHEVERRI PIEDRAHITA'],Proyecto de ley,2023-2024,2022 - 2026,archivado,1.0,1.0
498,PL040-23,PL 040-23 Ley Kiara,['ANDREA PADILLA VILLARRAGA'],Proyecto de ley,2023-2024,2022 - 2026,pendiente,1.0,1.0
499,PL039-23,PL 039-23 Uso de Animales Vivos,['ANDREA PADILLA VILLARRAGA'],Proyecto de ley,2023-2024,2022 - 2026,archivado,1.0,1.0
500,PL038-23,PL 038-23 Rio Magdalena,['FABIAN DIAZ PLATA'],Proyecto de ley,2023-2024,2022 - 2026,pendiente,1.0,1.0
501,PL037-23,PL 037-23 Pejaes,['FABIAN DIAZ PLATA'],Proyecto de ley,2023-2024,2022 - 2026,pendiente,1.0,1.0
502,PL036-23,PL 036-23 Tribunal Nacional de Etica Optométrica,['FABIAN DIAZ PLATA'],Proyecto de ley,2023-2024,2022 - 2026,archivado,1.0,1.0
503,PL035-23,PL 035-23 Perros Guia,['FABIAN DIAZ PLATA'],Proyecto de ley,2023-2024,2022 - 2026,archivado,1.0,1.0
504,PL034-23,PL 034-23 Bebederos de Agua Potable,['FABIAN DIAZ PLATA'],Proyecto de ley,2023-2024,2022 - 2026,pendiente,1.0,1.0
505,PL033-23,PL 033-23 VPH,['FABIAN DIAZ PLATA'],Proyecto de ley,2023-2024,2022 - 2026,archivado,1.0,1.0
506,PL032-23,PL 032-23 Bicicletas Públicas,['FABIAN DIAZ PLATA'],Proyecto de ley,2023-2024,2022 - 2026,archivado,1.0,1.0
507,PL031-23,PL 031-23 Licencia Conducción Digital,['FABIAN DIAZ PLATA'],Proyecto de ley,2023-2024,2022 - 2026,archivado,1.0,1.0
508,PL030-23,PL 030-23 ICFES,['FABIAN DIAZ PLATA'],Proyecto de ley,2023-2024,2022 - 2026,archivado,1.0,1.0
509,PL029-23,PL 029-23 Catedra Anticorrupción,['FABIAN DIAZ PLATA'],Proyecto de ley,2023-2024,2022 - 2026,pendiente,1.0,1.0
510,PL028-23,PL 028-23 ICBF Descargar ,['FABIAN DIAZ PLATA'],Proyecto de ley,2023-2024,2022 - 2026,pendiente,1.0,1.0
511,PL027-23,PL 027-23 Servicio Social Obligatorio,"['FABIAN DIAZ PLATA', 'PIEDAD CORDOBA RUIZ']",Proyecto de ley,2023-2024,2022 - 2026,archivado,1.0,2.0
512,PL026-23,PL 026-23 Tala de Arboles,"['FABIAN DIAZ PLATA', 'INTI RAUL ASPRILLA REYES']",Proyecto de ley,2023-2024,2022 - 2026,archivado,1.0,2.0
513,PL025-23,PL 025-23 Techos Terrazas Verdes,"['FABIAN DIAZ PLATA', 'INTI RAUL ASPRILLA REYES']",Proyecto de ley,2023-2024,2022 - 2026,archivado,1.0,2.0
514,PL024-23,PL 024-23 Examen Nacional de Especialidades Medicas,['FABIAN DIAZ PLATA'],Proyecto de ley,2023-2024,2022 - 2026,archivado,1.0,1.0
515,PL023-23,PL 023-23 Cine Colombiano,['FABIAN DIAZ PLATA'],Proyecto de ley,2023-2024,2022 - 2026,pendiente,1.0,1.0
516,PL022-23,PL 022-23 Calidad Servicio Educativo,"['JULIO ALBERTO ELÍAS VIDAL', 'SANDRA YANETH JAIMES CRUZ']",Proyecto de ley,2023-2024,2022 - 2026,pendiente,0.5,2.0
517,PL021-23,PL 021-23 Colombia Consume Responsable,['FABIAN DIAZ PLATA'],Proyecto de ley,2023-2024,2022 - 2026,pendiente,1.0,1.0
518,PL020-23,PL 020-23 Instituciones Educativas,['FABIAN DIAZ PLATA.'],Proyecto de ley,2023-2024,2022 - 2026,archivado,1.0,1.0
519,PL019-23,PL 019-23 Vivienda,"['JULIO ALBERTO ELÍAS VIDAL', 'JOSÉ ALFREDO GNECCO', 'JUAN FELIPE LEMOS URIBE.']",Proyecto de ley,2023-2024,2022 - 2026,conciliación,0.0,3.0
520,PL018-23,PL 018-23 EPS,['LAURA ESTHER FORTICH SÁNCHEZ'],Proyecto de ley,2023-2024,2022 - 2026,archivado,0.0,1.0
521,PL017-23,PL 017-23 Covid19,['LAURA ESTHER FORTICH SÁNCHEZ'],Proyecto de ley,2023-2024,2022 - 2026,pendiente,0.0,1.0
522,PL016-23,PL 016-23 Obsolescencia Dispositivos Eléctronicos Descargar ,['LAURA ESTHER FORTICH SÁNCHEZ'],Proyecto de ley,2023-2024,2022 - 2026,archivado,0.0,1.0
523,PL015-23,PL 015-23 Política Pública Fauna Silvestre,['LAURA ESTHER FORTICH SÁNCHEZ'],Proyecto de ley,2023-2024,2022 - 2026,pendiente,0.0,1.0
524,PL014-23,PL 014-23 Consulta Previa,"['JORGE BENEDETTI MARTELO', 'JOSÉ LUIS PÉREZ OYUELA', 'ANTONIO ZABARAIN GUEVARA', 'CARLOS JULIO GONZALEZ VILLA', 'CARLOS ABRAHAM JIMÉNEZ LÓPEZ', 'CARLOS MARIO FARELO DAZA', 'DIDIER LOBO CHINCHILLA', 'EDGAR DÍAZ CONTRERAS', 'ANA MARÍA CASTAÑEDA GÓMEZ', 'ADRIANA CAROLINA ARBELAEZ', 'JULIO CESAR TRIANA QUINTERO', 'OSCAR RODRIGO CAMPO HURTADO', 'BAYARDO GILBERTO BETANCOURT', 'CARLOS ALBERTO CUENCA CHAUX', 'NESTOR LEONARDO RICO RICO', 'JOHN EDGAR PEREZ ROJAS', 'MAURICIO PARODI DIAZ', 'MODESTO E. AGUILERA VIDES', 'JAIME RODRIGUEZ CONTRERAS', 'SANDRA MILENA RAMIREZ CAVIEDES', 'HERNANDO GONZÁLEZ', 'LINA MARIA GARRIDO MARTIN', 'BETSY JUDITH PÉREZ ARANGO', 'JAIRO HUMBERTO CRISTO CORREA.']",Proyecto de ley,2023-2024,2022 - 2026,archivado,-1.0,25.0
525,PL013-23,PL 013-23 Car,"['CARLOS MARIO FARELO DAZA', 'DIDIER LOBO CHINCHILLA', 'EDGAR JESUS DIAZ CONTRERAS', 'CARLOS ABRAHAM JIMENEZ LOPEZ', 'ANA MARIA CASTAÑEDA GOMEZ', 'LINA MARIA GARRIDO MARTIN', 'BETSY JUDITH PEREZ ARANGO', 'JAIRO HUMBERTO CRISTO CORREA', 'MODESTO ENRIQUE AGUILERA VIDES', 'JAIME RODRIGUEZ CONTRERAS', 'SANDRA MILENA RAMIREZ CAVIEDES', 'HERNANDO GONZALEZ', 'NESTOR LEONARDO RICO RICO', 'JAVIER ALEXANDER SANCHEZ REYES', 'JOHN EDGAR PEREZ ROJAS', 'MAURICIO PARODI DIAZ', 'OSCAR RODRIGO CAMPO HURTADO', 'JORGE DILSON MURCIA OLAYA', 'BAYARDO GILBERTO BETANCOURT', 'CARLOS ALBERTO  CUENCA CHAUX', 'ADRIANA CAROLINA ARBELAEZ', 'GERSEL LUIS PEREZ ALTAMIRANDA', 'JORGE MENDEZ HERNANDEZ', 'JULIO CESAR TRIANA QUINTERO.']",Proyecto de ley,2023-2024,2022 - 2026,archivado,-1.0,24.0
526,PL010-23,PL 010-23 Agencia Nacional Seguridad Nacional Descargar ,"['DAVID LUNA SÁNCHEZ', 'ANA MARÍA CASTAÑEDA', 'INGRID MARELEN SOGAMOSO ALONSO']",Proyecto de ley,2023-2024,2022 - 2026,pendiente,-0.6666666666666666,3.0
527,PL009-23,PL 009-23 Politica Riesgo Desastres Animales,"['ESMERALDA HERNÁNDEZ SILVA', 'PEDRO HERNANDO FLÓREZ PORRAS', 'CLARA EUGENIA LÓPEZ OBREGÓN', 'CATALINA PÉREZ PÉREZ', 'OMAR DE JESÚS RESTREPO', 'ISABEL CRISTINA ZULETA LÓPEZ', 'PIEDAD CÓRDOBA RUÍZ', 'AÍDA AVELLA ESQUIVEL', 'MARÍA JOSÉ PIZARRO RODRÍGUEZ', 'AIDA MARINA QUILCUE VIVAS', 'SANDRA RAMIREZ LOBO SILVA', 'ALIRIO URIBE MUÑÓZ', 'EDUARD SARMIENTO HIDALGO', 'ERICK ADRIAN VELASCO BURBANO', 'LISBETH ALFONSO JURADO', 'ANDRÉS CANCIMANCE LÓPEZ', 'HERÁCLITO LANDINEZ SUÁREZ', 'GABRIEL BECERRA YAÑEZ', 'MARIA DEL MAR PIZARRO GARCÍA', 'ALEJANDRO OCAMPO GIRALDO', 'AGMETH SCAFF TIJERINO', 'MARIA FERNANDA CARRASCAL ROJAS', 'PEDRO SUÁREZ VACCA', 'NORMAL BAÑOL ÁLVAREZ', 'y otras firmas ilegibles.']",Proyecto de ley,2023-2024,2022 - 2026,pendiente,1.0,24.0
528,PL008-23,PL 008-23 Arbitraje,['HUMBERTO DE LA CALLE LOMBANA'],Proyecto de ley,2023-2024,2022 - 2026,pendiente,1.0,1.0
529,PL007-23,PL 007-23 Formación Para el Trabajo,"['NORMA HURTADO SÁNCHEZ', 'JULIO ALBERTO ELÍAS VIDAL', 'JUAN FELIPE LEMOS URIBE', 'NICOLÁS ALBEIRO ECHVERRI ALVARÁN', 'TERESA ENRIQUEZ ROSERO', 'HERNANDO GUIDA PONCE', 'ALEXANDER GUARIN SILVA', 'VICTOR MANUEL SALCEDO GUERRERO', 'JUAN DIEGO MUÑOZ CABRERA', 'MILENE JARAVA DÍAZ', 'WILMER RAMIRO CARRILLO MENDOZA', 'ÁLVARO HENRY MONEDERO RIVERA', 'ASTRID SANCHEZ MONTES DE OCA', 'DIEGO FERNANDO CAICEDO', 'ANA PAOLA\xa0GARCÍA\xa0SOTO']",Proyecto de ley,2023-2024,2022 - 2026,archivado,0.06666666666666667,15.0
530,PL006-23,PL 006-23 Eutanasia,"['JUAN CARLOS LOZADA VARGAS', 'LUIS ALBERTO ALBÁN URBANO', 'JUAN SEBASTIAN GOMEZ GONZÁLES', 'LUZ MARIA MUNERA MEDINA', 'CATHERINE JUVINAO CLAVIJO', 'MODESTO AGUILERA VIDES', 'LEIDER ALEXANDRA VÁSQUEZ OCHOA', 'PEDRO JOSÉ VACCA SUÁREZ', 'JORGE MÉNDEZ HERNÁNDEZ', 'ELIZABETH JAY-PANG DÍAZ', 'MARÍA FERNANDA CARRASCAL ROJAS', 'HECTOR DAVID CHAPARRO', 'KATHERINE MIRANDA', 'ALIRIO URIBE MUÑÓZ', 'DANIEL CARAVALHO MEJÍA', 'GERMÁN ROGELIO ROZO ANÍS', 'ERICK VELASCO BURBANO', 'GABRIEL BECERRA YAÑEZ', 'JAIRO CALA SUÁREZ', 'SANTIAGO OSORIO MARÍN', 'ANDRÉS CADAVID CALLE AGUAS', 'DAVID RACERO MAYORCA', 'ALEJANDRO GARCÍA RÍOS', 'JENNIFER PEDRAZA SANDOVAL', 'OLGA BEATRIZ GONZALEZ', 'CAROLINA GIRALDO BOTERO', 'ANDRÉS CANCIMANCE LÓPEZ; y los Honorables Senadores HUMBERTO DE LA CALLE LOMBANA', 'JULIO ALBERTO ELÍAS VIDAL', 'INTI ASPRILLA REYES', 'ESMERALDA HERNÁNDEZ\xa0SILVA']",Proyecto de ley,2023-2024,2022 - 2026,archivado,0.6129032258064516,31.0
531,PL005-23,PL 005-23 Salud,"['CARLOS FERNANDO MOTOA', 'DAVID LUNA', 'JORGE BENEDETTI', 'JOSÉ LUIS PÉREZ', 'ANTONIO ZABARAIN', 'CARLOS JULIO GONZÁLEZ', 'CARLOS ABRAHAM JIMÉNEZ', 'CARLOS FARELO', 'DIDIER LOBO', 'EDGAR JESÚS DÍAZ', 'ANA MARÍA CASTAÑEDA', 'ADRIANA ARBELAEZ', 'GERSEL PÉREZ', 'JORGE MENDEZ', 'JULIO CESAR TRIANA', 'RODRIGO CAMPO', 'DILSON MURCIA', 'BAYARDO BETANCOURT', 'CARLOS ALBERTO CUENCA', 'NESTOR LEONARDO RICO', 'JAVIER SANCHEZ', 'JOHN EDGAR PÉREZ', 'MAURICIO PARODI', 'MODESTO AGUILERA', 'JAIME RODRÍGUEZ', 'SANDRA MILENA RAMIREZ', 'HERNANDO GONZÁLEZ', 'LINA MARIA GARRIDO', 'BETSY JUDITH PÉREZ', 'JAIRO HUMBERTO\xa0CRISTO.']",Proyecto de ley,2023-2024,2022 - 2026,archivado,-0.8275862068965517,29.0
532,PL004-23,PL 004-23 Cabalgatas,['ANDREA PADILLA\xa0VILLARRAGA'],Proyecto de ley,2023-2024,2022 - 2026,archivado,1.0,1.0
533,PL003-23,PL 003-23 Toros,['ANDREA PADILLA\xa0VILLARRAGA.'],Proyecto de ley,2023-2024,2022 - 2026,archivado,1.0,1.0
534,PL002-23,PL 002-23 Propiedad Horizontal,['ANDREA PADILLA VILLARRAGA'],Proyecto de ley,2023-2024,2022 - 2026,archivado,1.0,1.0
536,PL277-24,277-24 SEDE PRINCIPAL DE LA CDA,['JORGE ALEXANDER QUEVEDO HERRERA'],Proyecto de ley,2024-2025,2022 - 2026,pendiente,0.0,1.0
537,PL276-24,276-24 RESTITUCIÓN DE TIERRAS,"['ARIEL AVILA MARTINEZ', 'AIDA MARINA QUILCUE VIVAS', 'GLORIA INES FLOREZ SCHNEIDER', 'CARLOS ALBERTO BENAVIDES MORA', 'DAVID ALEJANDRO TORO RAMIREZ', 'NORMAN BAÑOL']",Proyecto de ley,2024-2025,2022 - 2026,pendiente,1.0,6.0
539,PL274-24,PL 274-24 HONORES MUNICIPIO GUATAPÉ,['BERENICE BEDOYA PEREZ'],Proyecto de ley,2024-2025,2022 - 2026,pendiente,1.0,1.0
540,PL273-24,PL 273-24 CHORROS BLANCOS,['BERENICE BEDOYA PEREZ'],Proyecto de ley,2024-2025,2022 - 2026,pendiente,1.0,1.0
541,PL272-24,PL 272-24 CÓDIGO NACIONAL Y CONVIVENCIA CIUDADANA,"['ANGELICA LOZANO CORREA', 'ARIEL AVILA MARTÍNEZ', 'CRISTIAN DANILO AVENDAÑO FINO', 'CAROLINA GIRALDO BOTERO', 'HERACLITO LANDINEZ SUAREZ', 'DANIEL CARVALHO MEJIA']",Proyecto de ley,2024-2025,2022 - 2026,pendiente,1.0,6.0
542,PL271-24,PL 271-24 AMPARO ALIMENTARIO,"['ANGELICA LOZANO CORREA', 'PALOMA VALENCIA LASERNA', 'BERENICE BEDOYA PÉREZ ANDREA PADILLA VILLARRAGA', 'YENNY ROZO ZAMBRANO', 'SONIA BERNAL', 'MARIA JOSE PIZARRO RODRIGUEZ', 'LAURA ESTHER FORTICH SANCHEZ', 'CLAUDIA PEREZ GIRALDO', 'ANA CAROLINA ESPITIA JEREZ', 'SOLEDAD TAMAYO TAMAYO', 'NADIA BLE SCAFF', 'JAEL QUIROGA CARRILLO', 'DIELA LILIANA  BENAVIDES SOLARTE', 'NORMA HURTADO SANCHEZ', 'OLGA LUCIA VELASQUEZ NIETO', 'CAROLINA GIRALDO BOTERO', 'LEIDER ALEXANDRA VASQUEZ OCHOA', 'MARTHA LFONSO', 'KATHERINE MIRANDA PEÑA', 'CATHERINE JUVINAO CLAVIJO CAROLINA ARBELAEZ GIRALDO', 'JENNIFER PEDRAZA SANDOVAL']",Proyecto de ley,2024-2025,2022 - 2026,pendiente,0.4,20.0
543,PL270-24,PL 270-24 CONVIVENCIA Y SEGURIDAD EN TERRITORIOS,['ANTONIO JOSÉ CORREA JIMÉNEZ.'],Proyecto de ley,2024-2025,2022 - 2026,pendiente,0.0,1.0
544,PL269-24,PL 269-24 POPAYÁN,"['PALOMA VALENCIA LASERNA', 'OSCAR BARRETO QUIROGA', 'PAOLA HOLGUÍN MORENO', 'ALFREDO DELUQUE ZULETA', 'RICHARD FUELANTALA DELGADO', 'JONATHAN PULIDO HERNÁNDEZ', 'ENRIQUE CABRALES BAQUERO', 'CARLOS MEISEL VERGARA', 'ESTEBAN QUINTERO CARDONA', 'JOSÉ VICENTE CARREÑO', 'GERMÁN BLANCO ÁLVAREZ', 'PAULINO RIASCOS RIASCOS', 'MARÍA FERNANDA CABAL MOLINA', 'MIGUEL ÁNGEL PINTO HERNÁNDEZ', 'JAIME ENRIQUE DURÁN BARRERA', 'LAURA FORTICH SÁNCHEZ', 'CLAUDIA PÉREZ GIRALDO', 'MAURICIO GÓMEZ AMÍN', 'MAURICIO GIRALDO HERNÁNDEZ', 'EFRAÍN CEPEDA SARABIA', 'CHRISTIAN GARCÉS ALJURE', 'EDUAR ALEXIS TRIANA RINCÓN', 'HERNAN CADAVID MÁRQUEZ', 'ANDRES FORERO MOLINA', 'VLADIMIR OLAYA MANCIPE', 'OSCAR PEREZ PINEDA', 'JÓSE JAIMÉ USCATEGUI PASTRANA', 'JAIME RODRÍGUEZ CONTRERAS', 'HUGO LOZANO PIMIENTO', 'PIEDAD CORREAL RUBIANO', 'OSCAR CAMPO.']",Proyecto de ley,2024-2025,2022 - 2026,pendiente,-0.41935483870967744,31.0
545,PL267-24,PL 267-24 PROTECCIÓN ANIMAL EN TURISMO,"['NADIA GEORGETTE BLEL SCAFF', 'ANDREA PADILLA VILLARRAGA', 'MARCOS DANIEL PINEDA GARCÍA', 'NICOLÁS ALBEIRO ECHEVERRY ALVARÁN']",Proyecto de ley,2024-2025,2022 - 2026,pendiente,0.25,4.0
546,PL266-24,PL 266-24 HOMENAJE A JUAN BAUTISTA,"['KARINA ESPINOSA OLIVER', 'LILIANA BITAR CASTILLA.']",Proyecto de ley,2024-2025,2022 - 2026,pendiente,0.0,2.0
547,PL265-24,PL 265-24 FONDO PREVISIÓN SOCIAL DEL CONGRESO,['GUIDO ECHEVERRI PIEDRAHITA'],Proyecto de ley,2024-2025,2022 - 2026,pendiente,1.0,1.0
548,PL264-24,PL 264-24 CONCIENCIA FINANCIERA Y TRIBUTARIA,['GUSTAVO ADOLFO MORENO HURTADO'],Proyecto de ley,2024-2025,2022 - 2026,pendiente,1.0,1.0
549,PL262-24,PL 262-24 GUARDAPARQUES,"['ANGÉLICA LOZANO CORREA', 'GERMÁN BLANCO ÁLVAREZ', 'NICOLÁS ECHEVERRY ALVARÁN', 'OSCAR BARRETO QUIROGA', 'LILIANA BENAVIDES SOLARTE', 'ANDREA PADILLA VILLARRAGA', 'MARCOS DANIEL PINEDA', 'JULIA MIRANDA LONDOÑO', 'JUAN SEBASTIÁN GÓMEZ GONZÁLEZ', 'DANIEL CARVALHO MEJÍA', 'ALEJANDRO GARCÍA RÍOS', 'CATHERINE JUVINAO CLAVIJO', 'CRISTIAN AVENDAÑO FINO', 'JENNIFER PEDRAZA SANDOVAL', 'ROBERTO SALAZAR PERDOMO', 'ERICK VELASCO BURBANO', 'KATHERINE MIRANDA', 'MAURICIO CUELLAR PINZÓN', 'ASTRID SÁNCHEZ MONTES DE OCA', 'LEYLA RINCÓN TRUJILLO', 'CARLOS ARDILA ESPINOSA', 'MARÍA DEL MAR PIZARRO']",Proyecto de ley,2024-2025,2022 - 2026,pendiente,0.5,22.0
550,PL261-24,PL 261-24 GANADERIA SOSTENIBLE,"['MARCOS DANIEL PINEDA GARCÍA', 'HUMBERTO DE LA CALLE', 'ESMERALDA HERNÁNDEZ SILVA', 'ANGELICA LOZANO CORREA', 'JOSÉ DAVID NAME CARDOZO', 'INTI ASPRILLA REYES', 'MIGUEL ÁNGEL BARRETO CASTILLO', 'ANDREA PADILLA VILLARRAGA', 'JUAN CARLOS LOZADA VARGAS', 'JULIA MIRANDA LONDOÑO', 'DANIEL CARVALHO MEJÍA', 'CRISTIAN DANILO AVENDAÑO FINO', 'CATHERINE JUVINAO CLAVIJO', 'ALEJANDRO GARCÍA RÍOS', 'JUAN SEBASTIAN GÓMEZ GONZÁLEZ', 'CAROLINA GIRALDO BOTERO', 'KATHERINE MIRANDA', 'LEYLA RINCÓN TRUJILLO', 'JENNIFER PEDRAZA SANDOVAL', 'ERICK VELASCO BURBANO', 'ANDRÉS CANCIMANCE LÓPEZ', 'JUAN PABLO SALAZAR RIVERA', 'JULIÁN PEINADO RAMÍREZ', 'LUIS CARLOS OCHOA TOBÓN', 'DUVALIER SÁNCHEZ ARANGO', 'GABRIEL PARRADO', 'OCTAVIO CARDONA']",Proyecto de ley,2024-2025,2022 - 2026,pendiente,0.6538461538461539,26.0
551,PL260-24,PL 260-24 USO DE CELULARES EN COLEGIOS,"['MARCOS DANIEL PINEDA GARCÍA', 'NADIA GEORGETTE BLEL SCAFF.']",Proyecto de ley,2024-2025,2022 - 2026,pendiente,0.0,2.0
552,PL259-24,PL 259-24 LICENCIA MATERNIDAD,"['NADYA GEORGETTE BLEL SCAFF', 'OSCAR BARRETO QUIROGA', 'LORENA RIOS CUELLAR', 'KARINA ESPINOSA OLIVER', 'NORMA HURTADO SÁNCHEZ.']",Proyecto de ley,2024-2025,2022 - 2026,pendiente,-0.2,5.0
553,PL258-24,PL 258-24 CONTRATISTAS,['NADYA GEORGETTE BLEL SCAFF'],Proyecto de ley,2024-2025,2022 - 2026,pendiente,0.0,1.0
554,PL257-24,PL 257-24 CESANTIAS PARA EMPRENDIMIENTO MUJERES,['NADYA GEORGETTE BLEL SCAFF'],Proyecto de ley,2024-2025,2022 - 2026,pendiente,0.0,1.0
555,PL256-24,PL 256-2024 REGIÓN METROPOLITANA,"['ROBERT DAZA GUEVARA', 'EDUARD SARMIENTO HIDALGO', 'GABRIEL BECERRA YAÑEZ', 'PEDRO SUÁREZ VACCA', 'ALFREDO MONDRAGÓN GARZÓN', 'MARÍA FERNANDA CARRASCAL', 'GILDARDO SILVA MOLINA', 'ERMES PETE VIVAS', 'GABRIEL PARRADO DURÁN', 'CRISTOBAL CAICEDO ANGULO', 'ALIRIO URIBE MUÑÓZ', 'NORMAN BAÑOL ÁLVAREZ', 'LILIANA RODRIGUEZ VALENCIA', 'REINALDO CALA SUÁREZ', 'MARÍA DEL MAR PIZARRO', 'ETNA TAMARA ARGOTE']",Proyecto de ley,2024-2025,2022 - 2026,pendiente,1.0,16.0
557,PL253-24,PL 253-24 SISTEMA DE FORMACIÓN DOCENTE,['CARLOS JULIO GONZÁLEZ VILLA y RICHARD FUELANTALA DELGADO'],Proyecto de ley,2024-2025,2022 - 2026,pendiente,0.0,2.0
558,PL252-24,PL 252-24 Descargar ,"['NICOLAS ALBEIRO ECHEVERRY ALVARÁN', 'ANDRÉS FELIPE\xa0JIMÉNEZ\xa0VARGAS.']",Proyecto de ley,2024-2025,2022 - 2026,pendiente,0.0,2.0
559,PL251-24,PL 251-24 PASOS DE FAUNA,"['NICOLAS ALBEIRO ECHEVERRY ALVARÁN', 'ANDRÉS FELIPE JIMÉNEZ VARGAS']",Proyecto de ley,2024-2025,2022 - 2026,pendiente,0.0,2.0
